word,count
PRECIOSOS,7
FORTIFICADO,2
REVOLTARAM,2
REVOLTADOS,1
INDUZIU,1
IMPELIU,2
PREVARICAR,1
INDUZISTE,1
INCURÁVEL,5
SAÍRAM-LHE,5
HORRÍVEL,4
AROMAS,4
CONSELHEIRA,1
PERDIÇÃO,18
CURAR-SE,1
EXECUTAVA,1
ESCONDIA,1
JEOSABEATE,2
LEITOS,8
COBRANDO,4
ELISAFATÉ,1
PERCORRERAM,2
CERCARÃO,2
ACOMPANHAI,1
PERTENCIDO,1
PONDO-LHE,3
DIRIGIAM,3
TRAZEI-A,1
LEVÍTICOS,4
ENTRASSE,4
RENOVAR,4
APRESSEIS,1
ÍMPIA,3
ARRUINADO,2
EMPREGARAM,1
PUBLICOU-SE,1
DEPUTADO,1
ESVAZIAVAM,1
DAVAM-NO,1
ASSALARIARAM,3
RENOVAREM,1
REPARAÇÃO,2
PROGREDISSE,1
RESTITUÍRAM,1
ANTERIOR,3
CONSOLIDARAM,1
USADOS,1
ABANDONANDO,2
PROTESTARAM,2
POSSAIS,8
ABANDONASTES,1
MATOU-LHE,1
VEJA-O,1
EXECUTARAM,5
DEIXARAM-NO,2
SINRITE,1
ORÁCULOS,5
PRONUNCIADOS,1
RESTAURAÇÃO,3
JEOADÃ,1
ASSASSINADO,1
SOLDO,2
JULGAS,11
TRAZENDO-OS,1
DESPEDAÇADOS,5
QUEIMANDO-LHES,1
BUSCASTE,1
FIZEMOS-TE,1
HAVERIAS,1
DESTRUIR-TE,1
GLORIARES,2
METERIAS,1
DESBARATADO,1
PRENDEU,5
PERSEGUIRAM-NO,1
JABNÉ,1
GUR-BAAL,1
PAGARAM,1
ÂNGULO,5
VINHATEIROS,3
AGRICULTURA,1
RESENHA,1
TOTAL,4
DISCIPLINADO,1
GUERREAVAM,1
AJUDAREM,1
CAPACETES,2
COURAÇAS,6
FABRICOU,1
MÁQUINAS,1
INVENTADAS,1
MURALHAS,1
ATIRAREM,4
MARAVILHOSAMENTE,3
OPUSERAM,2
COMPETE,3
COMETESTE,1
INDIGNANDO-SE,1
NASCEU-LHE,1
APRESSURADAMENTE,1
EXCLUÍDO,2
JERUSA,1
INVADIU,1
CORROMPIA,1
EXTENSIVAMENTE,1
OFEL,5
CASTELOS,4
ABANDONADO,4
RAIVA,2
SUJEITAR,2
MESILEMOTE,2
JEIZQUIAS,1
HADLAI,1
CULPAS,4
MENCIONADOS,2
VESTIRAM,3
VESTIRAM-NOS,1
CALÇARAM,1
CONDUZIRAM-NOS,1
INVADIDO,2
GINZO,1
ESTABELECENDO-SE,1
DESENFREADAMENTE,1
FORTALECÊ-LO,1
AJUDAM,2
SACRIFICAREI,1
AJUNTANDO-OS,1
SANTIFICAI,8
TRAIÇOEIRAMENTE,7
VOLTARAM-LHE,1
APAGARAM,2
ADMIRAÇÃO,2
NEGLIGENTES,1
QUEIMARDES,2
AZURIAS,1
EDEM,7
JEDUTUN,1
PURIFICAREM,4
LIMPAREM,1
SANTIFICÁ-LA,1
SANTIFICARAM,2
ACABAMOS,2
LIMPAR,3
SANTIFICAMOS,1
ESPARGIRAM,4
OFERECESSE,4
LOUVASSEM,1
CONSAGRASTES,1
ESFOLAR,1
SANTIFICASSEM,1
SANTIFICAREM,2
REGOZIJOU-SE,1
SUFICIENTE,1
DECRETARAM,1
CORREIOS,6
ESCAPASTES,3
INFIÉIS,9
DESOLAÇÃO,57
SUBMETEI-VOS,2
VOLTARDES,2
ACHARÃO,10
CLEMENTE,4
EFRAÍM,2
RIAM-SE,4
AJUNTOU-SE,6
ORADO,5
DISPÕE,2
RETININTES,1
REGOZIJARAM-SE,2
OUVIDA,4
RENDEREM,1
CANTAREM,2
CONTRIBUIÇÃO,3
DESIGNADA,1
DEDICASSEM,1
DEPOSITARAM-NOS,1
FORMAR,1
SOBEJADO,1
SOBEJOS,2
CONSTITUEM,1
ABASTANÇA,4
PREPARASSEM,2
RECOLHERAM,4
CONANIAS,3
ISMAQUIAS,1
SUPERINTENDENTES,5
DECRETO,39
DISTRIBUIR,1
MINIAMIM,3
REGISTRO,4
DEDICAVAM,1
DISTRIBUÍREM,2
EMPREENDEU,1
APODERAR-SE,1
TAPASSEM,1
TAPOU,2
VIRIAM,3
ACHARIAM,1
DEMOLIDO,1
CONGREGANDO-OS,1
ESPANTEIS,2
CONFIAIS,4
SITIAR,2
ENGANA,6
INCITE,1
CRÉDITO,11
ATEMORIZAREM,1
PERTURBAREM,1
ORARAM,3
GUERREIROS,3
ADOECENDO,2
CORRESPONDEU,1
BENEFÍCIO,5
HUMILHOU-SE,3
PROVEU-SE,1
DESEJÁVEIS,6
AUMENTO,4
ESTREBARIAS,1
CASTA,4
FAZENDO-AS,2
ENVIADOS,14
EXPERIMENTÁ-LO,1
RENDERAM,1
DAVA-SE,2
ARTES,3
MÁGICAS,5
REMOVEREI,5
DESTINEI,1
GANCHOS,4
OUVIU-LHE,1
SERVISSE,4
HUMILHADO,8
HUMILHARA,1
DELITOS,7
DERRIBADOS,5
SACRIFICADO,6
ASSOLADOS,8
JOACAZ,1
DERAM-NO,1
ADIANTAREM,1
ESCRIVÃES,2
TOCATE,1
HASRA,1
AJUNTAREI,13
FIRMASSEM,1
SERVISSEM,2
IMOLOU-SE,1
ENSINAVAM,5
PREPARAI-VOS,1
PRECEITO,10
LEVÍTICA,1
PREPARAI-A,1
ESPARGIAM,1
ESFOLAVAM,1
ASSARAM,1
CALDEIRÕES,1
TACHOS,1
PRONTAMENTE,3
PRECISO,5
OCUPARAM,1
PRECISARAM,1
PREPARAVAM,3
NECO,4
CARQUÊMIS,3
APRESSASSE,1
TIRAI-ME,1
REMOVERAM,1
CONFORMIDADE,2
CONDENOU,4
MUDOU-LHE,1
PRATICOU,11
LEVASSEM,5
AUMENTAVAM,3
PROFANARAM,9
PERSISTENTEMENTE,3
MOFANDO,1
REMÉDIO,4
DECRÉPITOS,1
ENTREGOU-LHOS,1
DERRIBARAM,3
PALÁCIOS,30
PÉRSIA,27
PROFERIDA,3
GOZADO,2
CIRO,22
CUMPRISSE,23
EDIFIQUE,1
DESPERTARA,1
TIROU-OS,2
MITREDATE,2
TESOUREIRO,2
SESBAZAR,4
CONDUZIDOS,2
PROVÍNCIA,31
EXILADOS,11
NEEMIAS,8
REELAÍAS,1
MORDECAI,59
BILSÃ,2
MIZPAR,1
BIGVAI,6
REUM,8
PARÓS,6
PAATE-MOABE,6
ZATU,5
ZACAI,2
BEBAI,6
AZGADE,4
ADONICÃO,3
ADIM,4
ATER,5
BEZAI,3
JORA,1
HASUM,4
GIBAR,1
NETOFÁ,2
QUIRIATE-ARIM,1
MAGBIS,1
HADIDE,3
SENAÁ,2
CADMIEL,8
HATITA,2
SOBAI,2
HASUFA,2
TABAOTE,2
QUERÓS,2
SIÁ,2
PADOM,2
LEBANA,2
HAGABA,2
SANLAI,1
GIDEL,4
GAAR,2
REZIN,1
NECODA,4
GAZÃO,2
BESAI,2
MEUNIM,2
NEFUSINS,1
BAQUEBUQUE,2
HACUFA,2
HURUR,1
BAZLUTE,1
MEÍDA,2
HARSA,2
BARCOS,8
TAMÁ,2
NEZIAS,2
HATIFA,2
SOTAI,2
SOFERETE,1
PERUDA,1
JAALÁ,1
DARCOM,2
HATIL,2
POQUERETE-HAZEBAIM,1
AMI,2
TEL-MELA,2
TEL-HARSA,2
QUERUBE,2
HABAÍAS,1
EXCLUÍDOS,2
INTIMOU,1
COMESSEM,4
SOMAVA,2
TESOURARIA,5
DÁRICOS,4
SACERDOTAIS,4
JOZADAQUE,5
DIÁRIOS,1
CONCESSÃO,2
INÍCIO,2
SUPERINTENDEREM,2
HENADADE,4
REVEZES,1
IDOSOS,6
GRITARAM,6
DISTINGUIR,2
BRADAVA,1
DEIXAI-NOS,1
RESPONDERAM-LHES,1
SOZINHOS,2
EDIFICAREMOS,4
DEBILITAVA,1
INQUIETAVA,1
IMPEDINDO-OS,1
FRUSTRAREM,1
PLANO,7
DARIO,24
ASSUERO,31
ESCREVERAM,8
ARTAXERXES,15
BISLÃO,1
TABEEL,2
CARACTERES,2
ARAMAICOS,1
TRADUZIDA,1
ARAMAICA,1
SINSAI,4
PERSAS,8
BABILÔNIOS,1
SUSANQUITAS,1
ELAMITAS,2
OSNAPAR,1
ESCREVEM,2
REEDIFICANDO,1
MALVADA,1
RESTAURANDO,1
REPARANDO,1
REEDIFICADA,5
RESTAURADOS,2
PAGARÃO,2
PEDÁGIO,3
DANIFICARÁ,1
DESONRA,8
MANDAMOS,5
BUSQUE,8
DANOSA,1
AVISANDO,1
LIDA,10
ORDENANDO-O,1
SEDIÇÃO,5
IMPOSTOS,1
PAREM,2
CRESÇA,5
PREJUÍZO,3
IMPEDIRAM,3
INTERROMPIDA,1
AGEU,11
TATENAI,4
SETAR-BOZENAI,4
COMPLETAR,3
CONSTRÓEM,1
EDIFÍCIO,15
COMUNICASSE,1
ENVIARAM-LHE,3
ADIANTA,1
PERGUNTAMOS,2
FALANDO-LHES,2
TOS,4
DECLARARMOS,1
ESCREVERMOS,1
REEDIFICAMOS,1
CALDEU,2
BAIXOU,2
SIRO,1
LEVA-OS,1
REEDIFIQUE-SE,1
CONCLUÍDA,2
ARQUIVOS,2
DECRETOU,3
ECBATANA,1
CAPITAL,12
MÉDIA,8
ROLO,23
CARREIRA,11
RESTITUÍDOS,1
IMPEDIR,4
EDIFIQUEM,2
DECRETA,3
EDIFICAÇÃO,14
DÊ-SE-LHES,1
ALTERAR,2
PREGADO,12
DERRIBE,1
ESTENDEREM,1
BAIXEI,1
EXECUTE,3
PROSPERANDO,1
ACABOU-SE,3
UNINDO-SE,1
ALEGRADO,1
FORTALECER,6
ESDRAS,27
BENÉFICA,2
INSTRUÍDO,10
SAUDAÇÕES,6
INDAGARES,1
ENTREGA-OS,2
CONVENHA,2
TESOUREIROS,4
PRECISAMENTE,1
NOTIFICAMOS,1
EXIGIR-LHES,1
POSSUIS,2
CONSTITUI,6
MAGISTRADOS,30
ENSINA-AS,2
CONFISCAÇÃO,1
ORNAR,1
ENCORAJADO,1
AJUNTEI,5
JOSIFIAS,1
HACATÃ,1
AJUNTEI-OS,1
JOIARIBE,5
CASÍFIA,2
SEREBIAS,8
PROCLAMEI,1
HUMILHARMOS,1
ESCOLTA,2
DEFENDEREM,2
JEJUAMOS,2
PEDIMOS,7
PESEI-LHES,1
ENTREGUEI-LHES,1
BRILHANTE,3
PESEIS,1
ARMAVAM,1
REPOUSAMOS,1
MEREMOTE,6
NOADIAS,2
BINUÍ,7
REGISTRADO,2
EDITOS,1
SÁTRAPAS,13
TERMINADAS,1
RAÇA,10
ARRANQUEI,1
SENTEI,1
ATÔNITO,4
TREMIAM,3
PERMANECI,1
LEVANTEI-ME,3
HUMILHAÇÃO,4
RASGADOS,2
PUS-ME,2
ESTENDI,7
CONFUSO,2
ESTABILIDADE,2
ALUMIE,1
LEVANTARMOS,2
REPARARMOS,1
ASSOLAÇÕES,2
ABRIGO,5
PROCUREIS,4
COMAIS,7
MERECEM,5
VIOLAR,3
APARENTAR-NOS,1
COMETEM,8
ESTARIAS,2
CONSUMIRES,1
FICASSE,8
SEEANIAS,1
CASAMOS,1
DESPEDIREMOS,1
TREMEM,10
FAÇA-SE,8
AJURAMENTOU,1
PREGÃO,2
INTERDITO,8
CASASTES,1
AUMENTANDO,3
SEPARAI-VOS,2
TRANSGREDIMOS,3
PONHAM-SE,1
APONTADOS,1
SABETAI,3
INDICADOS,1
ASSENTARAM-SE,2
CASADO,8
COMPROMETENDO-SE,1
DESPEDIREM,1
ACHANDO-SE,3
ELASA,2
QUELAÍAS,1
QUELITA,3
RAMIAS,1
IZIAS,1
AZIZA,1
ZABAI,2
ATLAI,1
SEAL,1
QUELAL,1
MATENAI,3
MATATÁ,3
JEREMAI,1
MAADAI,1
UEL,1
BEDÉIAS,1
QUELUÍ,1
VANIAS,1
JAASU,1
MACNADBAI,1
SASAI,1
ZEBINA,1
HACALIAS,2
QUISLEU,2
SUSÃ,21
PERGUNTEI-LHES,1
SENTEI-ME,5
LAMENTEI,1
CONTINUEI,4
JEJUAR,7
CONFESSANDO,5
CONVERTERDES,2
REJEITADOS,1
DELEITAM,3
NISÃ,2
VIGÉSIMOS,1
APANHEI,1
CONSUMIDAS,3
REEDIFIQUE,1
ASSENTADA,4
DURARÁ,9
ENVIAR-ME,1
APONTANDO-LHE,1
PRAZO,5
DÊEM-SE-ME,1
PERMITAM,1
FLORESTA,6
OCUPAR,2
SAMBALATE,10
HORONITA,3
EXTREMAMENTE,6
AGASTADOS,1
MONTAVA,3
DRAGÃO,19
CONTEMPLEI,3
DEMOLIDOS,1
ESTEJAMOS,1
GESEM,4
ARÁBIO,2
ZOMBARAM,3
DESPREZARAM-NOS,1
REBELAR-VOS,1
LEVANTAREMOS,1
ASSENTARAM,8
BATENTES,6
CONSAGRARAM-NA,1
HENANEL,1
HASSENAÁ,1
COLOCARAM-LHE,2
TRANCAS,7
REPAROS,7
MESEZABEL,3
REPARARAM,7
TECOÍTAS,2
JOIADA,5
BESODÉIAS,1
MELATIAS,1
JADOM,1
HARAÍAS,1
FORTIFICARAM,1
LARGO,16
HARUMAFE,1
HASABNÉIAS,2
HALOÉS,2
REPARARAM-NA,1
PORTO,5
REPAROU-A,2
BETE-HAQUEREM,2
COL-HOZE,2
EDIFICOU-A,1
DESCEM,29
AZBUQUE,1
ARTIFICIAL,1
BAVAI,1
BARUQUE,17
ANANIAS,13
PALAL,1
UZAI,1
PROJETA,4
ZALAFE,1
EDIFICÁVAMOS,1
ARDEU,2
ESCARNECEU,1
FORTIFICAR-SE-ÃO,1
ACABARÃO,5
VIVIFICARÃO,1
RAPOSA,2
CABAÇAS,1
CUBRAS,4
RISQUE,1
INCLINAVA,3
ARÁBIOS,1
ASDODITAS,2
AVANTE,2
BRECHAS,5
SOBREMODO,11
COLIGARAM-SE,2
ORAMOS,2
DESFALECEM,12
ESCOMBRO,1
MORAM,3
BAIXOS,1
DISPUS,1
TÍNHAMOS,3
AVISADOS,2
DISSIPADO,2
VOLTAMOS,1
EMPUNHAVA,2
ARMA,6
CINTA,6
EXTENSA,1
AJUNTAREIS,1
TRABALHÁVAMOS,2
PERNOITE,1
TRABALHEM,2
ACOMPANHAVAM,3
LARGÁVAMOS,1
EMPENHANDO,1
CONSEGUIRMOS,1
SUJEITANDO,1
REDUZIDAS,2
EVITÁ-LO,1
INDIGNEI,3
CONSULTEI,2
CONTENDI,4
RESGATADO,1
VENDERÍEIS,1
RESTITUÍ-LHES,1
CENTÉSIMA,1
RESTITUIREMOS,1
PEDIREMOS,1
FI-LOS,1
PROMETERAM,2
SACUDI,5
SACUDA,1
SACUDIDO,1
DESPOJADO,5
NOMEADO,2
PROSSEGUI,1
COMPRAMOS,1
SENTAVAM-SE,1
PREPARAVA,4
PESADA,9
PROL,1
PORTAIS,1
ENCONTREMO-NOS,1
INTENTAVAM,1
FAZER-ME,6
ENVIEI-LHES,1
CESSARIA,1
DIZER-SE,1
INTENTAIS,1
REVOLTAR-VOS,1
CONSTITUÍSTE,2
PROCLAMAREM,2
INVENTAS,1
ATEMORIZAR,3
LARGAR,2
EFETUARÁ,2
FORTALECE,8
RECOLHIMENTO,1
AJUNTEMO-NOS,1
FECHEMOS,1
FUGIRIA,2
PERCEBI,5
SUBORNADO,1
SUBORNARAM,2
PECASSE,1
INFAMAR,2
VITUPERASSEM,1
ATEMORIZAR-ME,1
ELUL,1
ABATERAM-SE,1
CONCEITO,3
PERCEBERAM,7
TRANSMITIAM,1
ESCREVIA,4
TEMENTE,7
ABRAM,3
FECHEM,1
TRANQUEM,1
DESIGNEI,2
TURNO,2
LARGA,8
EDIFICADAS,2
AJUNTASSE,1
REGISTRAR,2
TRANSPORTARA,2
RAAMIAS,1
NAAMÂNI,1
MISPERETE,1
NEUM,1
HARIFE,2
BETE-AZMAVETE,1
QUIRIATE-JERIAM,1
HODEVÁ,1
NETINIS,1
SALMAI,1
RECAÍAS,1
NEFUSESIM,1
HACUR,1
BAZLITE,1
SOFORETE,1
PERIDA,1
JAALA,1
PAQUERETE-HAZEBAIM,1
ADOM,1
DALAÍAS,1
HOBAÍAS,1
GENEALÓGICOS,1
CONTRIBUÍRAM,1
DÁRIOS,1
TROUXESSE,3
ANANÍAS,2
HASBADANA,1
ABRINDO-O,2
EXPLICAVAM,1
LERAM,5
DISTINTAMENTE,2
ENTENDESSE,2
LEITURA,4
PRANTEEIS,1
CHOREIS,5
GORDURAS,1
BEBEI,6
DOÇURAS,1
EXAMINAREM,1
CABANAS,8
PUBLICASSEM,1
ZAMBUJEIROS,1
MURTAS,4
COMUNIDADE,2
CONFESSARAM,2
INIQUIDADES,2
BUNI,3
QUENÂNI,1
CONSERVAS,3
ADORA,4
DARIAS,1
OPERASTE,1
FENDENTE,1
IMPETUOSAS,6
ALUMIARES,1
VERDADEIRAS,7
HAVIAS,4
OUVIR-TE,1
LEMBRANDO,1
IRAR-TE,2
ABANDONASTE,3
BLASFÊMIAS,9
RETIRASTE,1
SUSTENTASTE,3
INCHARAM,1
REPARTISTE,1
MULPLICASTE,1
ENTRARIAM,3
ENTREGASTE,5
CAVADAS,1
FARTARAM-SE,1
ENGORDARAM,1
VIVERAM,4
DESOBEDIENTES,12
PROTESTAVAM,1
LIBERTADORES,1
LIBERTARAM,2
DEIXAVAS,1
DOMINASSEM,1
OUVIAS,1
TESTEMUNHASTE,2
ATURASTE,1
DESTRUÍSTE,4
TESTIFICASTE,1
SOMO,1
FIRMAMOS,1
ESCREVEMOS,4
SELAM-NO,1
SELARAM,1
GINETOM,1
BILGAI,1
AZANIAS,1
BENÍNU,1
AZUR,3
ASUM,1
ANOTOTE,1
NOBAI,1
MAGPIAS,1
JADUA,3
ANAÍAS,1
PILÁ,1
SOBEQUE,1
HASABNA,1
ANÃ,1
CONVIERAM,2
GUARDARIAM,1
CUMPRIRIAM,2
TOMARÍAMOS,1
MERCADORIA,4
QUAISQUER,2
VENDEREM,1
COMPRARÍAMOS,1
ABRIRÍAMOS,1
COBRANÇA,1
DÍVIDAS,3
IMPUSEMOS,1
OBRIGANDO-NOS,1
LANÇAMOS,3
OBRIGAMOS,1
RECEBEM,11
RECEBEREM,7
NEGLIGENCIARMOS,1
HABITASSE,3
ATAÍAS,1
MAALELEL,1
HAZAÍAS,1
SILÔNI,1
JOEDE,1
COLAÍAS,2
ITIEL,2
GABAI,1
SALAI,2
SUPERINTENDENTE,6
SENUA,1
ALTUBE,1
PELALIAS,1
AMASSAI,1
AAZAI,1
HAGEDOLIM,1
EXTERNO,1
DIRIGENTE,2
INICIAVA,1
BAQUEBUQUIAS,3
GISPA,1
PRESIDIRAM,1
NORMA,2
CONCERNENTES,7
JECABZEEL,1
MECONA,1
EN-RIMOM,1
GITAIM,1
NEBALATE,1
GINETÓI,1
MAADIAS,1
AMOQUE,2
JOIAQUIM,4
JONATÃ,4
MERAÍAS,1
MALÚQUI,1
HELCAI,1
GINETON,1
MOADIAS,1
PILTAI,1
JEONATÃ,1
CALAI,1
DÁRIO,1
PERSA,2
BETE-GILGAL,1
PURIFICARAM,4
PROCISSÃO,3
SEGUIAM,13
HOSAÍAS,3
MILALAI,1
GILALAI,1
MAAI,1
HANANEL,3
JEZRAÍAS,1
NOMEADOS,1
DESTINADAS,4
SEPARAVAM,2
LEU-SE,1
ASSEMBLÉIAS,5
CONVERTEU,5
MISTA,1
APARENTARA,1
RECOLHIAM,1
PREPARANDO-LHE,1
TORNEI,11
RESTAUREI,1
ACHADOS,7
RISQUES,1
PISAVAM,1
CARREGAVAM,1
VENDENDO,1
MERCADORIAS,17
VENDIAM,11
AUMENTAIS,1
COMEÇAR,6
FECHADAS,5
ABRISSEM,1
PASSAIS,2
PURIFICASSEM,1
PERDOA-ME,1
ASDODITA,1
JUDAICO,2
AMALDIÇOEI,2
ESPANQUEI,1
ARRANCANDO-LHES,1
DAR-VOS-ÍAMOS,1
CASANDO,1
AFUGENTEI,1
VERSÍCULO,1
PURIFIQUEI,4
FUNÇÃO,2
ÍNDIA,2
OSTENTOU,1
ESPLENDOR,14
CELESTE,2
CORDÕES,1
MOSAICO,1
PÓRFIRO,1
MADREPÉROLA,1
GENEROSIDADE,2
PRESCRITO,3
CONSTRANGIMENTO,2
VASTI,10
MEUMÃ,1
BIZTA,1
HARBONA,2
BIGTA,1
ABAGTA,1
ZÉTAR,1
CARCÁS,1
INTRODUZISSEM,3
FORMOSURA,29
FORMOSÍSSIMA,1
ENFURECEU,2
INFLAMOU,1
TRATAVAM,2
CARSENA,1
SETAR,1
ADMATA,1
MERES,1
MARSENA,1
MEMUCÃ,3
INDUZINDO-AS,1
DESPREZAREM,1
EDITO,3
ESCREVA-SE,3
ALTERADO,1
DIREITOS,2
BAIXAR,2
PUBLICADO,2
HUMILDES,12
ENVIANDO,4
FALASSE,6
PASSADAS,9
APLACADA,1
DECRETARA,1
BUSQUEM-SE,1
CUSTÓDIA,4
HEGAI,4
DÊEM-SE-LHES,1
COSMÉTICOS,2
JUDEU,32
DEPORTADOS,1
HADASSA,1
ESTER,54
ESBELTA,1
DIVULGADO,3
GRADOU-LHE,1
DEVIDOS,1
ALIMENTOS,8
DECLARASSE,1
INFORMAR,1
DAVA-LHE,4
SAASGAZ,1
DESEJASSE,1
INDICOU,1
ALCANÇAVA,1
TEBETE,1
AFEZ,1
RÉGIA,1
LIBERALIDADE,4
AJUNTAVAM,2
OBEDECIA,1
BIGTÃ,2
REVELOU,5
INVESTIGOU,1
HAMÃ,51
HAMEDATA,5
AGAGITA,5
PROSTRAVAM,1
PROSTRAVA,2
TRANSGRIDES,1
PROCEDIMENTO,13
TOLERADO,1
PUR,3
TOLERÁ-LO,1
DECRETE-SE,1
ANEL,12
SELOU,4
ENTIARAM-SE,1
DESTRUÍSSEM,1
SAQUEASSEM,2
DOCUMENTO,2
PUBLICADA,2
PREPARADOS,8
PRESSAS,3
PROCLAMADO,3
PERPLEXA,1
VESTIU-SE,2
DESPINDO-LHE,1
VESTISSEM,2
HATAQUE,4
EXATA,2
PUBLICARA,1
EXPLICASSE,1
ORDENANDO-LHE,2
MANDANDO-O,1
REFERIRAM,2
RESPONDESSEM,1
IMAGINES,1
CALARES,1
LEVANTARÃO,22
MANDOU-OS,2
JEJUAI,1
BEBAIS,3
JEJUAREMOS,1
PERECI,1
APRESSAR-SE,1
CUMPRA,10
SER-TE-Á,3
CONCEDIDA,7
ROGO,23
CONCERDER-ME,1
REFREOU,1
ZÉRES,2
SATISFAZ,4
FORCA,7
CONFERIDA,1
ENFORCASSE,1
AGRADARIA,1
PONHA-SE-LHE,1
VISTAM,1
FAÇAM-NO,1
PROCLAMEM,1
FALHAR,3
LAMENTANDO-SE,1
ZERÉS,2
CAIRÁS,5
BANQUETEAREM,1
SEJA-ME,3
COMPENSADO,1
INSTIGOU,1
ATERRORIZADO,2
QUERERIA,1
ENFORCAI-O,1
ENFORCARAM-NO,1
LANÇANDO-SE-LHE,1
REVOGASSE,1
PROJETARA,1
REVOGUEM,1
CONCEBIDAS,1
SELAI-O,1
SIVÃ,1
ENVIOU-AS,1
COUDELARIA,1
CONCEDIA,2
REUNISSEM,2
DISPUSESSEM,1
ESTERMINAREM,1
ASSALTAR,1
DIVULGADA,1
VINGAREM,1
APRESSADOS,1
IMPELIDOS,2
EXULTOU,4
BANQUETES,11
EXECUTAR,6
ESPERAVAM,6
ASSENHORAR-SE,1
ASSENHOREARAM,1
EXECUTAVAM,1
AUXILIAVAM,2
GOLPES,3
MATANDO-OS,1
PARSANDATA,1
DALFOM,1
ASPATA,1
PORATA,1
ADÁLIA,1
ARIDATA,1
PARMASTA,1
ARISAI,1
ARIDAI,1
VAIZATA,1
ATENDER-SE-Á,1
DEPENDURADOS,1
REUNIRAM-SE,7
MANDAREM,2
ORDENANDO-LHES,1
COMPROMETERAM,2
INTENTADO,1
ASSOLAR,2
RECAÍSSE,2
PURIM,5
TESTEMUNHADO,1
CONCORDARAM,3
UNIR-SE,1
ESCREVERAS,1
LEMBRADOS,2
GUARDADOS,5
REVOGADOS,1
PERECESSE,2
ENVIARAM-NAS,1
JEJUNS,6
ANAIS,2
NARRATIVA,1
COMPLETA,8
BEM-ESTAR,2
JÓ,61
ÍNTEGRO,6
DESVIAVA,2
MANDAVAM,1
CONVIDAR,3
SANTIFICAVA,1
NOTASTE,2
DESVIA,17
DEBALDE,11
PROTEGIDO,1
MULTIPLICAM,8
TOCA-LHE,2
BLASFEMARÁ,2
LAVRAVAM,1
PASCIAM,1
SABEUS,3
DIVIDINDO-SE,1
RAPOU,1
LANÇANDO-SE,2
RETÉM,9
INCITASSES,1
POUPA-LHE,1
CACO,4
RETÉNS,3
DOIDA,1
TEMANITA,6
BILDADE,5
SUÍTA,5
ZOFAR,4
NAAMATITA,4
COMBINADO,2
CONDOER-SE,1
CONSOLÁ-LO,2
RECONHECENDO,3
NASCI,6
CONCEBIDO,5
CONVERTA-SE,1
RESPLANDEÇA,3
RECLAMEM-NO,1
ESPANTE-O,1
ESCURECE,2
APODERE,2
REGOZIJE,3
AMALDIÇOEM-NA,1
AMALDIÇOAM,2
LEVIATÃ,6
ESCUREÇAM,2
ESPERE,2
PÁLPEBRAS,8
MORRI,3
EXPIREI,1
MAMASSE,1
ESTARIA,9
DORMIDO,2
REEDIFICAVAM,1
ABORTO,3
EXISTIDO,1
CESSAM,3
PERTURBAR,2
REPOUSAM,1
DESCANSAM,3
EXATOR,2
CONCEDE,7
ANELAM,1
CAVAM,1
REGOZIJAM,4
EXULTAM,6
SUSPIRO,3
DERRAMAM,7
SOBREVÉM,4
ACONTECE,4
PERTURBAÇÃO,3
INTENTAR,2
ENFADARTE-ÁS,1
ENSINADO,3
CAMBALEAVAM,1
DESFALECENTES,1
TRATA,7
ENFADAS,1
TOCANDO-TE,1
DESANIMAS,1
LAVRAM,2
SEMEIAM,6
SEGAM,2
PERECEM,15
RAJADA,1
CESSA,9
RUGIDO,6
LEÕEZINHOS,3
QUEBRAM,2
PERECE,10
DISPERSOS,17
SUSSURRO,2
NOTURNAS,3
SOBREVIERAM-ME,3
ESTREMECER,4
ARREPIARAM-SE,1
VULTO,1
CONFIA,25
ATRIBUI,3
LODO,13
ESMAGADOS,3
TRAÇA,10
ARRANCADA,4
ENTES,1
DIRIGIRÁS,2
TOLO,39
PISADOS,4
MESSE,1
DEVORADA,4
FAUCES,1
NASCE,11
FAÍSCAS,2
VOAM,4
BUSCARIA,1
ENTREGARIA,5
INESCRUTÁVEIS,4
DERRAMA,18
EXALTADOS,3
FRUSTRA,1
MAQUINAÇÕES,3
ASTUTOS,3
PRECIPITA,1
ENCONTRAM,5
APALPADELAS,2
TAPA,6
BEM-AVENTURADO,42
DESPREZES,4
CORREÇÃO,19
LIGA,2
CURAM,2
ABRIGADO,1
RIRÁS,2
VISITARÁS,1
RECOLHE,2
INQUIRIDO,1
OUVE-O,1
CONHECE-O,2
PESASSE,1
MÁGOA,4
BALANÇA,9
TEMERÁRIAS,1
CRAVARAM,2
SUGA,1
TERRORES,12
ARREGIMENTAM,1
ZURRARÁ,1
ASNO,5
MUGIRÁ,1
INSÍPIDO,4
CLARA,3
OVO,3
REPUGNANTE,2
ANELO,2
ESMAGAR-ME,1
SOLTASSE,2
EXTERMINASSE,1
CONSOLAÇÃO,28
EXULTARIA,1
NEGADO,7
PACIÊNCIA,18
EFICAZ,5
DESFALECE,14
ABANDONA,6
HOUVERAM-SE,1
TORRENTE,7
TURVAM,1
GELO,4
ESCONDE,13
DESAPARECEM,2
DESVIAM,14
CURSO,6
OLHAM,4
VIANDANTES,3
ESPERAM,20
CONFIADO,13
CONFUNDEM,2
TEMEIS,13
FAZEI-ME,2
LIVRAI-ME,1
