word,count
LEVEM-NO,1
APREGOE-SE,1
OMITAS,2
CAIRÁS,5
DÊ-SE-ME,1
ANIQUILAREM,2
VENDESSEM,1
CALAR-ME-IA,1
OPRESSOR,12
COMPENSADO,1
PERDA,9
INSTIGOU,1
ENFORCAI-O,1
REVOGASSE,1
PROJETADO,1
REVOGUEM,1
CONCEBIDAS,1
ESCREVEI,2
SELAI-O,1
DOCUMENTO,1
SIVÃ,1
ÚNDIA,1
ESCREVEU-SE,2
SELANDO-AS,1
CAVALARIÇAS,1
CONCEDIA,2
REUNISSEM,1
DISPUSESSEM,1
DIVULGADA,1
PUBLICADA,2
VINGAREM,1
VELOZES,4
AZUL-CELESTE,1
EXULTOU,3
BANQUETES,10
FOLGUEDO,5
ESPERAVAM,6
ASSENHOREAR-SE,1
ASSENHOREARAM,2
RESISTIR-LHES,1
AUXILIAVAM,1
PARSANDATA,1
DALFOM,1
ASPATA,1
PORATA,1
ADALIA,1
ARIDATA,1
FARMASTA,1
ARISAI,1
ARIDAI,1
VAISATA,1
Ú,1
COMUNICADO,2
TERIAM,13
DAR-SE-TE-Á,1
REQUERIMENTO,1
CONCEDA-SE,1
ACHAM,12
PENDUREM,1
DESCANSARAM,2
MANDAREM,4
ORDENANDO-LHES,2
ENCARREGARAM-SE,1
INTENTADO,1
ASSOLAR,1
FORMARA,1
TORNASSE,3
PURIM,5
CONFIRMARAM,2
ACHEGASSEM,1
ESCREVERA,2
SERIAM,3
LEMBRADOS,1
GUARDADOS,3
REVOGADOS,1
CONFIRMAREM,1
SUCESSOS,1
RELATO,1
PROCURANDO,10
PROCLAMANDO,1
PROSPERIDADE,14
DESVIAVA-SE,1
MANDAVAM,1
CONVIDAR,3
SANTIFICAVA,1
PASSEAR,2
OBSERVASTE,2
DESVIA,15
DEBALDE,13
CERCASTE,2
SEBE,6
TOCA-LHE,2
BLASFEMA,5
LAVRAVAM,1
SABEUS,3
ORDENANDO,3
RAPOU,1
ATRIBUIU,1
RETÉM,9
INCITADO,1
CACO,5
RETÉNS,2
DOIDA,1
RECEBEREMOS,4
RECEBERÍAMOS,1
TEMANITA,6
BILDADE,5
SUÍTA,5
ZOFAR,4
NAAMATITA,4
COMBINARAM,1
CONDOER-SE,1
CONVERTA-SE,2
RESPLANDEÇA,3
CONTAMINEM-NO,1
APODERE,3
REGOZIJE,2
AMALDIÇOEM-NA,1
AMALDIÇOAM,1
ESCUREÇAM-SE,1
ESPERE,5
PÁLPEBRAS,9
CANSEIRA,3
MORRI,2
EXPIREI,1
MAMASSE,1
JAZERIA,1
REPOUSARIA,1
DORMIRIA,1
EDIFICAM,3
POSSUEM,3
ENCHEM,3
ABORTO,3
EXISTIRIA,1
CESSAM,2
REPOUSAM,2
EXATOR,1
MISERÁVEL,4
AMARGURADOS,2
ESPERAM,20
CAVAM,1
OCULTOS,5
SALTAM,3
EXULTAM,7
SUSPIRO,3
GEMIDOS,5
DERRAMAM,7
RECEAVA,1
TRANQÜILO,2
SOSSEGUEI,1
REPOUSEI,1
INTENTARMOS,1
ENFADAR-TE-ÁS,1
ENSINASTE,5
DESFALECENTES,1
TRATA,7
ENFADAS,3
TOCANDO-TE,1
PERTURBAS,4
INTEGRIDADE,6
PERECEU,16
SINCEROS,5
LAVRAM,2
SEMEIAM,5
SEGAM,4
HÁLITO,3
PERECEM,12
CONSOMEM,8
RUGIDO,7
LEÕEZINHOS,6
QUEBRAM,2
PERECE,9
DISPERSOS,18
PERCEBERAM,2
SUSSURRO,1
SOBREVIERAM-ME,3
ARREPIAR,1
FEIÇÃO,1
VULTO,1
CONFIA,24
ATRIBUI,1
LODO,16
ESMAGADOS,1
TRAÇA,11
DESPEDAÇADOS,7
VIRARÁS,1
TOLO,50
MESSE,1
DEVORA,8
SALTEADOR,7
FAÍSCAS,5
VOAR,6
BUSCARIA,1
ENTREGARIA,4
INESCRUTÁVEIS,4
ENLUTADOS,1
EXALTEM,3
ANIQUILA,1
ASTUTOS,3
PRECIPITA,1
ENCONTRAM,3
APALPADELAS,2
LIVRA,24
TAPA,5
REPREENDE,14
DESPREZES,4
CORREÇÃO,19
LIGA,3
CURAM,3
RIRÁS,2
PECARÁS,1
INQUIRIDO,1
OUVE-O,1
OH,23
MÁGOA,4
RETAMENTE,10
PESASSE,1
PESADA,7
ENGOLIDAS,1
TODOPODEROSO,5
SUGA,1
TERRORES,7
ARMAM,8
ZURRARÁ,1
MUGIRÁ,1
COMER-SE-Á,1
INSÍPIDO,3
CLARA,3
OVO,2
TOCÁ-LAS,2
REPUGNANTE,1
QUEBRANTAR-ME,1
SOLTASSE,3
CONSOLAÇÃO,29
REFRIGERARIA,1
TORMENTO,9
POUPANDO,1
OCULTEI,1
PACIÊNCIA,41
DESAMPAROU-ME,1
VERDADEIRA,19
TORRENTE,3
ENCOBERTOS,3
DERRETEM,3
DESFAZEM,4
AQUENTANDO,2
DESAPARECEM,2
DESVIAM-SE,1
VÁCUO,1
CAMINHANTES,3
PASSAGEIROS,1
CONFUNDEM,2
OFERECEI-ME,1
LIVRAI-ME,1
REDIMI-ME,1
TIRANOS,7
ENSINAI-ME,1
CALAREI,4
FAZEI-ME,1
CENSURA,2
ARGÜIÇÃO,1
REPREENDERDES,1
RAZÕES,15
DESESPERADO,1
LANÇAIS,1
CAVAIS,1
SERVIDOS,1
MINTO,5
PALADAR,14
DISTINGUIR,2
INÍQUAS,1
JORNALEIRO,4
SUSPIRA,5
DEITANDO-ME,1
COMPRIDA,6
FARTO-ME,1
REVOLVER,1
VERMES,6
TORRÕES,5
GRETADA,1
LANÇADEIRA,1
ACABAM-SE,1
DESFAZ,3
CONHECERÁ,4
REPRIMIREI,1
QUEIXAR-ME-EI,1
BALEIA,3
CONSOLAR-ME-Á,1
ÂNSIA,3
ESPANTAS,1
ASSOMBRAS,1
ESCOLHERIA,3
ESTRANGULAÇÃO,1
ABOMINO,4
ENGRANDEÇAS,1
VISITES,3
PROVES,2
APARTARÁS,1
LARGARÁS,1
ENGULA,1
PERDOAS,1
DEITAREI,2
EXISTIREI,1
PERVERTERIA,2
JUNCO,5
ESPADANA,1
VERDOR,1
ESQUECEM,2
HIPÓCRITA,10
FRUSTRADA,1
ARANHA,3
ENCOSTAR-SE-Á,1
VIÇOSO,1
ENTRELAÇAM,1
PEDREGAL,1
NEGÁ-LO-Á,1
BROTARÃO,2
MALFEITORES,21
VESTIRÃO,5
EXISTIRÁ,2
JUSTIFICARIA,1
REMOVE,6
TRANSTORNA,6
SACODE,4
ESTREMECEM,3
ÓRION,3
SETE-ESTRELO,2
SINTO,5
ARREBATA,7
REVOGARÁ,1
ENCURVAM,3
AUXILIADORES,1
SOBERBOS,23
RESPONDERIA,6
PEDIRIA,1
CHAMASSE,3
CRERIA,1
QUEBRANTA,3
TEMPESTADE,28
CHAGAS,7
RESPIRAR,2
FARTA,9
AMARGURAS,3
CITARÁ,1
JUSTIFICAR,4
CONDENARÁ,5
ESTIMO,2
CORREIO,3
VELEIROS,1
ESQUECEREI,8
QUEIXA,8
MUDAREI,2
TRABALHAREI,1
PURIFIQUE,1
SABÃO,3
SUBMERGIRÁS,1
FOSSO,1
ABOMINARÃO,1
ÁRBITRO,1
AMEDRONTE,1
TEMEREI,9
TÉDIO,1
CURSO,5
CONDENES,1
CONTENDES,2
PARECE-TE,1
OPRIMAS,1
RESPLANDEÇAS,1
INFORMARES,1
AVERIGUARES,1
INÍQUO,9
FORMARAM,5
COMPLETAMENTE,5
CONSOMES,1
FORMASTE,4
VAZASTE,1
QUEIJO,1
COALHASTE,1
VESTISTE,1
NERVOS,5
TECESTE,1
CONCEDESTE,1
OCULTASTE,2
OBSERVAS,2
ESCUSARÁS,1
IGNOMÍNIA,6
CAÇAS,1
TORNAS,2
RENOVAS,2
MULTIPLICAS,2
REVESES,1
EXPIRADO,1
CESSA,9
ESCURÍSSIMA,1
FALADOR,2
JUSTIFICADO,16
ZOMBARÁS,2
ENVERGONHE,7
ABRISSE,4
SEGREDOS,4
MULTÍPLICE,1
EFICÁCIA,5
EXIGE,1
MERECE,2
PERFEIÇÃO,8
APRISIONAR,1
IMPEDIRÁ,2
VÍCIO,1
CONSIDERAÇÃO,3
FALTO,8
ESTENDERES,1
ESQUECERÁS,3
CANSAÇO,1
OLHARÁS,2
REPOUSARÁS,1
DEITAR-TE-ÁS,1
SUPLICARÃO,2
EXPIRAR,1
INFERIOR,10
ESSAS,19
INVOCO,2
ZOMBARIA,6
OPINIÃO,4
DESCANSADO,3
VACILAR,4
ASSOLADORES,2
PROVOCAM,2
ENSINARÁ,11
HUMANA,9
PROVARÁ,4
COMIDAS,6
LONGEVIDADE,1
PRENDE,3
SOLTE,6
SECAM,3
SOLTA-AS,1
TRANSTORNAM,2
ERRA,2
DESPOJADOS,4
DESVAIRAR,1
ACREDITADOS,1
DERRAMA,14
AFROUXA,2
PROFUNDAS,5
DISPERSA,4
RECONDUZ,1
VAGUEAR,3
DESATINAR,1
ÉBRIOS,3
DEFENDER-ME,1
INVENTORES,4
CALÁSSEIS,1
ARGUMENTOS,2
SER-VOS-IA,1
ESQUADRINHASSE,1
ZOMBAREIS,1
REPREENDERÁ,5
MEMÓRIAS,1
DEFESAS,2
DEFENDEREI,2
DECLARAÇÃO,2
CALASSE,3
RENDERIA,1
RESPONDEREI,10
NOTIFICA-ME,1
ESCONDES,6
ACOSSARÁS,1
ARREBATADA,3
PERSEGUIRÁS,2
ESCREVES,1
PÕES,6
MARCAS,2
PODRIDÃO,7
RÓI,2
INQUIETAÇÃO,4
MURCHA,5
ABRES,3
RENOVARÁ,1
ENVELHECER,4
BROTARÁ,6
RETIRAM,2
ESGOTA,3
ACORDARÁ,1
ESCONDESSES,2
OCULTASSES,1
PUSESSES,3
LEMBRASSES,2
CHAMAR-ME-IAS,1
VIGIAS,6
SELADA,4
AMONTOAS,1
DESFAZ-SE,1
GASTAM,3
AFOGAM,1
PREVALECES,1
DESPEDES,2
RECEBEM,9
PERCEBA,1
LAMENTA,3
PROFERIRÁ,4
VÀ,2
ARGÜINDO,1
APROVEITA,11
DIMINUIS,1
ROGOS,4
DECLARA,3
ESCOLHES,2
CONDENA,7
TESTIFICAM,11
LIMITASTE,1
SAIBAMOS,4
ENTENDES,3
ENCANECIDOS,1
CONSOLAÇÕES,3
DIRIGIMOS,2
PISCAM,1
VIRARES,1
PUROS,6
CORRUPTO,1
ESCUTA-ME,6
CONTAREI,5
OCULTARAM,2
ATORMENTADO,6
RESERVA,3
TIRANO,4
HORRORES,1
SOBREVÉM,2
ASSOLADOR,4
CRÊ,34
VAGUEANDO,6
ASSOMBRAM-NO,1
PREVALECEM,2
EMBRAVECEU,1
PONTOS,2
GROSSOS,1
ASSOLADAS,12
SECARÁ,8
DESAPARECERÁ,3
CONFIE,3
ENGANANDO-SE,1
CONSUMARÁ,1
REVERDECERÁ,2
SACUDIRÁ,1
HIPÓCRITAS,23
CONCEBEM,2
MALÍCIA,38
MOLESTOS,1
IRRITA,3
RESPONDERES,1
FALAIS,5
AMONTOARIA,1
MENEARIA,1
FORTALECERIA,1
ABRANDARIA,1
CALANDO-ME,1
FATIGADO,2
ASSOLASTE,1
ENRUGADO,1
MAGREZA,2
RANGEU,1
AGUÇA,2
QUEIXOS,5
ENTREGA-ME,1
QUEBRANTOU,3
PEGOU-ME,1
CERCAM-ME,1
COSI,1
REVOLVI,1
AVERMELHADO,1
OCULTAR,1
ZOMBAM,5
DECORRIDOS,1
CONSUMINDO,2
APAGANDO,1
ZOMBADORES,3
CONTEMPLAM,5
PROMETE,2
ENCOBRISTE,2
EXALTARÁS,2
PASMARÃO,3
ACHAREI,1
MALOGRARAM,1
ASPIRAÇÕES,1
TROCARAM,1
ESPERAR,6
CLAMO,15
TRATADOS,2
DESPEDAÇAS,1
DEIXADA,8
REMOVER-SE-ÃO,1
ROCHAS,15
RESPLANDECERÁ,2
ESCURECERÁ,8
ESTREITARÃO,2
ENREDADOS,1
APANHARÁ,1
ARMADILHA,7
PRENDERÁ,2
ASSOMBROS,2
PRONTA,4
DEVORADOS,3
DEVORARÁ,8
ESPALHAR-SE-Á,1
SECARÃO,5
PRAÇAS,14
AFUGENTÁ-LO-ÃO,1
ESPANTAM,3
QUEBRANTAREIS,1
VITUPERASTES,1
INJURIAR-ME,1
ERRADO,3
ARGÜIR-ME,1
GRITO,11
ENTRINCHEIROU,1
QUEBROU-ME,1
INFLAMAR,1
REPUTOU,1
DOMÉSTICOS,3
REPUTARAM,1
CRIADO,18
SUPLICAR-LHE,1
PEQUENINOS,8
CONFIDÊNCIA,1
ABOMINAM,3
COMPADECEI-VOS,2
PERSEGUIS,1
FARTAIS,2
GRAVADAS,1
REDENTOR,19
CONTEMPLARÃO,3
PERSEGUIMOS,1
CASTIGOS,3
SABERDES,2
APRESSO,1
ENVERGONHA,9
MOMENTÂNEA,2
VOARÁ,7
AFUGENTADO,2
PROCURARÃO,2
RESTITUIRÃO,1
ESCONDA,1
RETENHA,2
ÁSPIDES,3
INTERIORMENTE,4
ENGOLIU,2
VOMITÁ-LAS-Á,1
SORVERÁ,1
ENGOLIRÁ,1
SALTARÁ,2
SOSSEGO,5
SALVARÁ,26
DESEJADAS,1
DURARÃO,1
BARRIGA,2
DESEMBAINHARÁ,1
RESPLANDECENDO,1
OCULTARÁ,1
ASSOPRADO,1
MANIFESTARÃO,1
TRANSPORTADAS,1
DERRAMARÃO,4
DECRETOU,3
SOFREI-ME,1
ZOMBAI,1
ANGUSTIARIA,1
PASMAI,1
PERTURBO,2
SOBRESSALTADA,1
HORROR,6
ENVELHECEM,1
ROBUSTECEM,1
ESTABELECE,5
FALHA,2
PARE,1
ABORTA,1
ALEGRAM-SE,1
DESEJAMOS,5
APROVEITARÁ,4
APAGA,10
PRAGANA,10
CORTANDO-SE-LHE,1
ENSINARIA,2
EXCELSOS,1
SOSSEGADO,3
MEDULA,2
UMEDECIDA,1
JAZEM,8
INTENTOS,5
INJUSTAMENTE,4
PERGUNTASTES,1
PRESERVADO,1
ACUSARÁ,1
FINALMENTE,6
VIGIAM-LHE,1
TÚMULO,2
SEGUIRÃO,6
CONSOLAIS,1
RESPOSTAS,3
PROVEITOSO,1
LUCRO,5
PERFEITOS,10
PENHORASTE,1
DESPOJASTE,2
RETIVESTE,1
PERTURBA,3
REPENTINO,3
ELEVADAS,2
PASSEIA,1
ANTIGA,3
INÍQUOS,3
ARREBATADOS,3
ALEGRAM,14
ESCARNECE,3
APEGA-TE,2
AFASTARES,1
DEITARES,6
ACUMULADA,1
DELEITARÁS,2
ORARÁS,1
DETERMINARÁS,1
BRILHARÁ,1
ABATEREM,2
HUMILDE,12
LIBERTADO,3
PESA,5
CHEGARIA,2
TRIBUNAL,14
EXPORIA,1
ANTE,21
ENCHERIA,1
SABERIA,2
ENTENDERIA,2
CONTENDERIA,1
ATENDERIA,1
PLEITEARIA,1
LIVRARIA,1
ADIANTO,1
TORNO,8
PERCEBO,2
OPERA,21
ENCOBRE,14
DIVISO,1
PROVANDO-ME,1
AFIRMARAM,1
PRECEITO,1
CONSIDERO,4
TEMO-ME,1
MACEROU,1
ENCOBRIRAM,2
REMOVEM,1
ROUBAM,5
TOMAM,12
DESVIAM,14
NECESSITADOS,17
ESCONDEM,4
MONTESES,6
VINDIMAM,3
MOLHADOS,1
ABRAÇAM-SE,1
ORFÃOZINHO,1
ARRANCAM,1
ESPREMEM,2
GEMEM,2
EXCLAMA,2
IMPUTA,4
OPÕEM,1
PERMANECEM,5
AGUARDA,3
OCULTA,4
MINAM,3
MARCARAM,1
SENTEM,1
PAVORES,3
DESFARÁ,7
GOSTOSAMENTE,1
AFLIGE,3
SEGURA,7
ESTRIBAM-SE,1
EXALTAM,2
ENCERRADOS,3
DESMENTIRÁ,1
RESPLANDECE,8
PURAS,4
VERME,5
VERMEZINHO,1
AJUDASTE,2
ACONSELHASTE,1
PLENAMENTE,2
PROFERISTE,2
SUSPENDE,1
RASGA,1
MARCOU,1
CONFINS,20
AMEAÇA,1
FENDE,1
ABATE,7
ORNOU,1
ENROSCADIÇA,1
ORLAS,2
TROVÃO,8
PROSSEGUINDO,1
DISCURSO,6
AMARGUROU,1
PRONUNCIARÁ,1
JUSTIFIQUE,1
EXPIRE,1
APARTAREI,1
APEGAREI,1
LARGAREI,1
REPROVARÁ,2
AVARO,1
ARRANCAR,4
SOBREVINDO-LHE,1
DELEITAR-SE-Á,2
ENSINAR-VOS-EI,1
ENCOBRIREI,2
DESVANECEIS,1
RECEBERÃO,8
MULTIPLICAREM,2
PROLE,2
CHORARÃO,6
AMONTOAR,1
APARELHARÁ,1
CABANA,3
APODERAM,4
VARRE-O,1
BATERÁ,1
VEIOS,1
EXTRAI,1
REFINA,1
TIRA-SE,1
FUNDE,5
MINA,6
ESQUECIDOS,2
OSCILAM,1
REVOLVIDA,4
RAPINA,17
IGNORA,2
REVOLVE,4
ROCHEDOS,4
GOTA,2
PESARÁ,1
COMPARAR,5
CRISTAL,5
JÓIA,3
CORAL,1
PÉROLAS,8
RUBIS,7
IGUALARÁ,1
ENCOBERTA,4
RELÂMPAGO,8
ESTABELECEU-A,1
ESQUADRINHOU,2
APARTAR-SE,3
LAVAVA,1
ESCONDIAM,2
LEVANTAVAM,1
CONTINHAM,1
CALAVA,1
APEGAVA-SE,1
OUVINDO-ME,1
VENDO-ME,1
CLAMAVA,9
SOCORRESSE,2
PERECENDO,4
REJUBILASSE,1
VESTIA-ME,1
VESTIMENTA,2
DIADEMA,6
INQUIRIA,1
EXPIRAREI,1
RENOVAVA,1
REFORÇAVA,1
OUVIAM-ME,1
ATENDIAM,2
REPLICAVAM,1
DESTILAVAM,2
ABRIAM,1
TARDIA,4
RIA,2
ABATER,3
ASSENTAVA-ME,1
PRANTEIAM,2
RIEM,1
DESDENHADO,1
ESGOTADO,1
MÍNGUA,1
DEBILITARAM,1
RECOLHIAM-SE,1
TENEBROSOS,4
MALVAS,1
ARBUSTOS,3
ZIMBROS,1
EXPULSOS,3
GRITAVAM,1
BARRANCOS,1
BRAMAVAM,2
AJUNTAVAM-SE,1
URTIGAS,4
CANÇÃO,7
ABOMINAM-ME,1
PRIVAM,1
DESATOU,1
SACUDIRAM,1
EMPURRAM,1
PREPARAM,5
DESBARATAM-ME,1
PROMOVEM,2
AJUDADOR,4
REVOLVEM-SE,1
PERSEGUEM,11
FELICIDADE,1
DERRAMA-SE,1
APODERARAM,3
TRASPASSAM,1
DESCANSAM,2
DESFIGURADA,1
GOLA,1
LANÇOU-ME,2
RESPONDES,6
ATENTAS,4
TORNASTE-TE,2
RESISTES,1
LEVANTAS-ME,1
FAZES-ME,1
DERRETES-ME,1
ESTENDERÁ,10
CLAMEM,4
AGUARDANDO,5
FERVEM,1
QUIETAS,1
SURPREENDEM,1
DENEGRIDO,1
CHACAIS,13
AVESTRUZES,7
ENEGRECEU-SE,1
FIXARIA,1
PRATICAM,30
PESE-ME,1
SEMEIE,1
SEDUZIR,1
ARMEI,2
TRAIÇÕES,1
MOA,1
INFÂMIA,6
PERTENCENTE,2
DESARRAIGARIA,1
DESPREZEI,1
RETIVE,4
DESEJAVAM,2
DESFALECER,2
AQUENTAVA,1
SEPARE-SE,1
ASSOMBRO,6
SUPORTAR,14
ALEGREI,3
ALCANÇADO,6
GLORIOSA,8
PUNIÇÃO,4
NEGARIA,1
EXULTEI,1
ATINGIU,1
DESEJANDO,5
FARTARÍAMOS,1
VIANDANTE,2
OCULTANDO,1
APAVORAVA,1
CALEI,4
OUVISSE,5
ESCREVA,4
ATARIA,1
SULCOS,5
CHORAREM,1
SUFOQUEI,1
DONOS,4
JOIO,9
BARAQUEL,2
BUZITA,2
JUSTIFICAVA,1
CONDENAVAM,1
RECEEI-ME,1
FALEM,8
INSPIRAÇÃO,2
ENTENDEM,9
AGUARDEI,1
CONSIDERAÇÕES,1
BUSCÁSSEIS,1
CONVENCER,2
RESPONDEM,3
FALTAM-LHES,1
ESPEREI,5
CONSTRANGE,2
RESPIRADOURO,1
ARREBENTAR,1
ABRIREI,9
LISONJEIRAS,2
LISONJAS,6
PROVAM,2
PROFEREM,1
PRETEXTO,6
OBSERVA,7
RESPONDO,2
NOTURNA,1
ADORMECEM,1
REVELA,9
INCESSANTE,1
ABOMINA,3
APETECÍVEL,1
DESAPARECE,2
LIVRA-O,1
JUVENTUDE,2
ORARÁ,4
AGRADARÁ,1
PERVERTI,1
APROVEITOU,4
ESCUTA,8
JUSTIFICAR-TE,1
ENSINAR-TE-EI,2
EXPERIMENTA,2
ESCOLHAMOS,1
MENTIROSO,13
CAMINHA,3
COMPRAZER-SE,1
ESCUTAI-ME,1
PRATICAR,9
EXPIRARIA,1
VOLTARIA,1
ODIASSE,1
FIRMARIA,1
CONDENARIAS,1
DIR-SE-Á,2
ESCONDAM,1
SOBRECARREGA,1
MOÍDOS,1
BATE,11
ESPECTADORES,1
COMPREENDERAM,4
SUBISSE,5
AFLITOS,15
AQUIETAR,3
INQUIETARÁ,1
ENCOBRIR,1
CONTEMPLAR,5
SUPORTEI,2
OFENDEREI,1
ENSINA-ME,15
MALIGNOS,8
ACRESCENTA,5
CONTEMPLA,7
PECARES,1
EFETUARÁS,1
APROVEITARIA,4
OPRESSÕES,2
ENSINA,17
ARROGÂNCIA,10
ATENTARÁ,4
EXERCE,2
ESPERA-ME,1
ATRIBUIREI,1
FALSAS,12
PRESERVA,3
EXALTADOS,3
AMARRADOS,3
ABRE-LHES,1
DISCIPLINA,4
ORDENA-LHES,1
CONVERTAM,5
ACABARÃO,5
EXPIRARÃO,2
AMONTOAM,2
AMARRANDO-OS,1
IMPUROS,3
SUSTENTAM,1
ATINGIDO,2
LIVRARIAS,1
ESTIMARIA,1
SUSPIRES,1
DECLINES,2
EXCELSO,3
COMETESTE,3
ENXERGA,1
COMPREENDEMOS,1
DESTILAM,5
GOTEJAM,1
EXTENSÕES,1
ESTALOS,1
BRILHAR,2
INTERPONDO,1
PENSAMENTO,16
TEMPORAL,2
TREME,8
RUGE,4
TROVEJA,3
MAJESTOSA,2
DETÉM,4
COMPREENDER,7
GAROA,1
TUFÃO,5
LARGAS,5
CONGELAM,1
UMIDADE,2
CARREGA,3
ESPALHAM,1
EQUILÍBRIO,1
CONHECIMENTOS,1
AQUECEM,1
CALMA,4
ESPELHO,4
ENSINA-NOS,3
CONTAR-LHE-IA,1
DESEJARIA,2
TREMENDA,1
RESPEITA,2
JULGAM,7
ESCURECE,1
PERGUNTAR-TE-EI,1
FUNDAVA,1
FUNDADAS,1
ALEGREMENTE,6
JUBILAVAM,1
VESTIDURA,7
FAIXA,1
TRACEI,1
PARARÁ,4
ORGULHO,3
PEGASSE,1
SACUDIDOS,2
TRANSFORMASSE,1
ALTIVO,5
QUEBRANTE,1
ENTRASTE,4
PASSEASTE,1
DESCOBRIRAM-SE-TE,1
LARGURAS,1
TRAGAS,1
RETENHO,2
ESPALHA,5
INUNDAÇÃO,5
GELO,2
ENDURECEM,1
CONGELA,1
SOLTAR,9
CONSTELAÇÕES,2
CUBRA,1
MANDARÁS,2
NUMERARÁ,1
ESVAZIARÁ,3
APEGAM,2
CAÇARÁS,1
SACIARÁS,1
AGACHAM,1
COVIS,6
ESPREITA,3
GRITAM,2
OBSERVASTES,1
PRODUZEM,7
ENRIJAM,1
CRESCEM,4
TORNAM,8
PRISÕES,24
BRAVO,2
SALGADA,3
RI-SE,4
CONDUTOR,1
MONTANHOSA,1
BUSCANDO,9
QUERER-TE-Á,1
AMARRARÁS,1
ARADO,2
ESCAVARÁ,1
CONFIARÁS,2
FIARÁS,1
SEMEASTE,4
BENIGNAS,1
AQUENTA,3
ESQUECE,4
CALCAR,2
ENDURECE-SE,1
REVESTIRÁS,1
CRINAS,1
ESPANTÁ-LO-ÁS,1
FOGOSO,1
VENTAS,1
ESCARVA,1
FOLGA,4
ESPANTA,1
RANGEM,2
FLAMANTE,1
DARDO,3
AGITANDO-SE,1
CHEIRA,2
REMONTA,1
AVISTAM,1
CHUPAM,1
ARGÜI,2
REPLICAREI,1
PERGUNTAREI,4
EXPLICARÁS,1
CONDENARÁS,2
JUSTIFICARES,1
TROVEJAR,1
ORNA-TE,1
VESTE-TE,4
FURORES,1
SOBERBO,12
ABATE-O,1
HUMILHA-O,1
ATROPELA,1
ESCONDE-OS,1
ATA-LHES,1
CONFESSAREI,4
CONTEMPLAS,1
BEEMOTE,1
MÚSCULOS,2
ENTRETECIDOS,1
TUBOS,2
OSSADA,1
OBRA-PRIMA,1
PASTOS,13
FOLGAM,4
SOMBRIAS,2
CERCAM,6
TRANSBORDA,3
PODÊ-LO-IAM,1
FURAR,2
LEVIATÃ,5
LIGARÁS,2
GANCHO,1
BRINCARÁS,1
PASSARINHO,2
PRENDERÁS,1
ARPÕES,1
PESCADORES,9
INTENTARÁS,1
APANHÁ-LO,2
VÊ-LO,5
ATREVIDO,2
DESPERTÁ-LO,2
ATREVA,1
OUSA,2
ERGUER-SE,1
RETRIBUIR-LHE,1
COMPOSTURA,2
APERTADO,2
LIGAM,1
ADEREM,1
ESPIRROS,1
FERVENTE,1
INCENDER,1
PEGADOS,1
ABALOS,1
PURIFICAM,3
PENETRAR,1
PODRE,1
SETA,3
ATIRADAS,1
ARESTAS,1
BRANDIR,2
CONCHAS,1
PONTIAGUDAS,2
FERVER,4
UNGÜENTO,17
LUMINOSA,2
RELATEI,1
OFERECEI,3
TRATE,2
CONDOERAM,1
CONSOLARAM,1
JEMIMA,1
QUEZIA,1
QUÉREN-HAPUQUE,1
ESCARNECEDORES,9
PLANTADA,7
MOINHA,2
SUBSISTIRÃO,3
AMOTINAM,1
IMAGINAM,3
VÀS,1
GOVERNOS,2
CONSULTAM,3
ROMPAMOS,1
ATADURAS,7
SACUDAMOS,1
ZOMBARÁ,2
TURBARÁ,2
GEREI,6
FINS,10
ESMIGALHARÁS,1
OLEIRO,22
PRUDENTES,14
INSTRUIR,4
BEIJAI,1
OUVIU-ME,1
DORMI,3
PERTURBAI-VOS,1
CONFIAI,4
DORMIREI,1
SEGURANÇA,19
MEDITAÇÃO,6
VIGIAREI,2
ODEIAS,5
ABORRECERÁ,1
INCLINAREI,3
ENDIREITA,1
MALDADES,24
GARGANTA,7
LISONJEIAM,2
DECLARA-OS,1
CAIAM,5
LANÇA-OS,2
EXULTEM,3
DEFENDES,1
GLORIEM,1
CIRCUNDÁ-LO-ÁS,1
REPREENDAS,6
CASTIGUES,2
SARA-ME,1
PERTURBADA,2
LOUVARÁ,9
NADAR,3
TÊM-SE,4
PRATICAIS,3
ENVERGONHEM-SE,6
PERTURBEM-SE,1
CONFIO,17
ARREBATE,1
DESPEDAÇANDO-A,1
PAGUEI,2
ALCANCE-A,1
CALQUE,1
REDUZA,2
EXALTA-TE,4
OPRESSORES,10
JULGA-ME,3
AFIARÁ,1
APARELHADO,1
MORTAIS,3
INFLAMADAS,1
MAMAM,2
COROASTE,1
ALEGRAREI,6
SALTAREI,1
RETORNARAM,1
ASSENTASTE,2
REPREENDESTE,3
APAGASTE,2
ARRASASTE,1
EXERCERÁ,1
CONFIARÃO,3
INQUIRE,1
DERRAMAMENTO,3
LEMBRA-SE,3
CAUSADA,1
LEVANTAS,1
CONTE,2
ENTERRARAM-SE,1
ENLAÇADO,1
HIGAIOM,1
EXPECTAÇÃO,9
JULGADOS,14
PÕE-OS,1
FORMADAS,2
MEROS,1
MAQUINARAM,2
GLORIA-SE,2
BENDIZ,3
AVARENTO,6
RENUNCIA,2
COGITAÇÕES,1
ATORMENTAM,1
ABALADO,8
ADVERSIDADE,5
IMPRECAÇÕES,1
PÕE-SE,4
COVIL,7
ROUBAR,4
ROUBA-O,1
PRENDENDO-O,2
ENCOLHE-SE,1
ABAIXA-SE,1
ESQUECEU-SE,2
