word,count
CONSOLADOR,1
SERVIRIA,1
DESFIGURADOS,2
PERAMBULAVAM,1
RESSEQUIDA,5
SOMBRIOS,2
DEVASTADOS,5
MATO,2
RASTEIRO,1
COLHIAM,1
RUGIAM,1
ARBUSTOS,2
ENCOLHIAM,1
HESITAM,1
AFROUXOU,1
FREIOS,4
EMBRUTECIDOS,1
PREPARAM,8
CONSTROEM,3
DESTROEM,6
ARROJAM-SE,1
APODERAM-SE,1
DESFAZ,2
PENETRA,2
CORROEM,1
CESSAR,16
LANÇA-ME,1
"""CLAMO",1
RESPONDES,4
OLHAS,1
DUREZA,7
ATACAS,1
APANHAS,1
JOGAS,1
GRITA,9
ENTRISTECEU-SE,1
ESPERAVA,21
AGITAÇÃO,6
CONFRONTAM,1
PERAMBULO,1
ESCURECIDO,1
LEVANTO-ME,1
CHACAIS,17
CORUJAS,6
AFINADA,1
FÚNEBRES,1
PESE,3
DESVIARAM-SE,3
SEMEEI,3
SEDUZIDO,3
DURMAM,2
MERECEDOR,1
EXTIRPADO,1
CONFRONTAR,1
FATIGUEI,1
COMPARTILHÁ-LO,1
GUIEI,1
AQUECI,1
CIENTE,1
INFLUÊNCIA,1
DESCAIA,1
REGOZIJEI,1
FORTUNA,3
OBTIVERAM,4
CONTEMPLEI,1
FULGOR,5
MOVER-SE,1
ESPLÊNDIDA,2
VENERAÇÃO,1
CONDENAÇÃO,23
ACOBERTANDO,1
FAMILIARES,4
CALEI,3
OUVISSE,4
ASSINO,1
ACUSADOR,5
LEVARIA,5
USARIA,1
APROXIMARIA,2
QUEIXAR,3
SULCOS,6
CHORAREM,1
CONSUMI,1
DESÂNIMO,1
OCUPANTES,1
"CEVADA""",1
TERMINAM,2
JULGAVA,1
BARAQUEL,2
JUSTIFICAVA,1
INDIGNOU,1
REFUTAR,2
CONDENADO,18
OUSEI,1
DIZER-LHES,4
ENTENDEM,12
ESCUTEM-ME,7
ESPEREI,2
ARRAZOADOS,1
DEMONSTROU,3
ERRADO,5
‘ENCONTRAMOS,1
REFUTE,1
HOMEM’,4
CONSTERNADOS,1
AGUARDAR,2
IMPULSIONA,2
ARROLHADO,1
PARCIAL,1
BAJULAREI,1
BAJULAR,2
RESPONDA-ME,4
PREPARE-SE,4
ENFRENTAR-ME,1
INSPIRAR,1
LIMPO,7
MOTIVOS,6
ACORRENTA,1
DORMEM,11
ATERRORIZÁ-LOS,1
PREVINIR,1
AGONIA,9
REPULSIVA,1
DETESTAR,1
APARECEM,2
APROXIMA-SE,2
"""HAVENDO",1
MEDIADOR,9
‘POUPA-O,1
RENOVA,4
REJUVENECE,1
RESTITUI,1
‘PEQUEI,1
TORCI,1
RESGATOU,11
IMPEDINDO-A,1
REFULJA,2
"""PRESTE",1
"SABEDORIA""",1
TRATEMOS,1
"""JÓ",1
NEGA,9
INCURÁVEL’,1
RETIRASSE,2
PERECERIA,1
VOLTARIA,3
CONDENARÁ,6
VALEM’,1
ÍMPIOS’,1
FAVORECE,1
DETRIMENTO,2
CAMBALEIAM,5
INTERVENÇÃO,2
DEPENDER,1
INVESTIGAÇÕES,1
COLOCA,12
REPARA,5
DERRUBA-OS,2
TRAÇADOS,1
DOMINA,13
"""SUPONHAMOS",3
FAZÊ-LO’,2
‘JÓ,1
PALAVRAS’,2
SOFRESSE,4
ACRESCENTA,2
MULTIPLICA,6
‘SEREI,1
"""DESEJO",2
MIRE,1
ELEVADAS,2
AFETARÁ,1
AFETA,1
LAMENTAM,3
FARDOS,7
IMPLORAM,2
LIBERTEM,2
SURGIREM,3
VÃ,4
ESCUTARÁ,3
MÍNIMA,2
IGNORÂNCIA,11
"""PEÇO-LHE",2
VERDADES,3
ATRIBUIREI,1
PERFEIÇÃO,8
GARANTE,4
AFLITOS,10
CORREÇÃO,9
CONTENTAMENTO,3
AGRILHOA,1
MANDÍBULAS,2
AMPLO,3
CONFORTO,2
SEDUZA,1
DARIAM,1
ANSEIE,1
‘AGISTE,1
MAL’,2
EXISTÊNCIA,4
ATRAI,3
GOTAS,4
DISSOLVEM,1
DESPEJAM,3
AGUACEIROS,3
TROVEJA,8
PAVILHÃO,1
OBSERVE,5
ESPALHA,13
ILUMINANDO,1
DETERMINA,5
ANUNCIA,10
PRESSENTE,1
ACELERADAMENTE,1
SALTA,2
TROVEJAR,2
RESSOA,5
MARAVILHOSAMENTE,1
‘CAIA,2
AGUACEIRO’,1
PARALISA,1
TOCAS,7
CÂMARA,1
GELO,5
VASTAS,2
CONGELAM,1
UMIDADE,3
CIRCULANDO,1
CASTIGAR,17
REGAR,2
"""ESCUTE",3
REFLITA,3
COMANDA,1
SUSPENSAS,1
DESFALECE,8
AMORTECIDA,1
DUROS,3
ESPELHO,3
"""DIGA-NOS",3
ELABORAR,2
PEDIRIA,1
DEVORADO,6
CLAREIA,2
DOURADA,1
OBSCURECE,2
MARCOU,2
DIMENSÕES,2
REGOZIJAVAM,2
REPRESOU,1
PONDO-LHE,1
IRROMPEU,3
VESTI,3
ENVOLVI,1
FIXEI,1
BARREIRAS,1
ORGULHOSAS,1
APANHASSE,1
SACUDISSE,1
NEGADA,1
QUEBRA-SE,1
PASSEOU,1
OBSCURAS,1
MOSTRADAS,1
IMENSAS,1
ÁREAS,2
FALE-ME,1
CONDUZI-LAS,1
SARAIVA,5
GUARDO,2
TRIBULAÇÃO,23
REPARTEM,1
ORIENTAIS,1
TORRENCIAL,3
ÁRIDO,1
DURAS,4
CONGELA,1
AFROUXAR,1
VOCE,1
‘AQUI,4
ESTAMOS’,1
AVALIAR,1
DESPEJAR,2
CÂNTAROS,1
ENDURECE,3
TORRÕES,3
GRUDAM,1
SATISFAZ,6
AGACHAM,2
MATAGAL,3
VAGUEIAM,4
MONTESES,1
CRESCEM,4
PARTEM,2
LAGOS,1
SALGADOS,1
RI,4
TROPEIRO,1
VAGUEIA,4
CONSENTIRÁ,1
COCHOS,1
ARREIO,1
VALA,2
AJUNTARÁ,4
AVESTRUZ,1
PLUMAGEM,3
ABANDONA,10
AQUEÇA,1
ESMAGÁ-LOS,1
PISOTEÁ-LOS,1
PARCELA,1
PENAS,5
CRINA,2
TREMULANTE,1
RESFOLEGAR,2
ESCARVA,1
RECUA,1
FRENÉTICO,1
RELINCHA,2
‘EIA,1
ALÇA,1
VÔO,2
ELEVA,4
ESCARPA,1
ROCHOSA,1
BEBEM,13
"ESTÁ""",1
CONTENDE,2
REPREENDÊ-LO,3
INDIGNO,1
RESPONDER-TE,1
"""PREPARE-SE",1
CONDENAR-ME,2
JUSTIFICAR-SE,2
ADORNE-SE,1
LANCE-O,2
HUMILHE-O,1
ESMAGUE,2
ENTERRE-OS,1
ENCUBRA,1
ROSTOS,20
ADMITIREI,1
BEEMOTE,1
MÚSCULOS,1
NERVOS,1
COXAS,2
ENTRELAÇADOS,2
CANOS,2
OCUPA,3
OFERECEM,11
BRINCAM,1
LOTOS,2
BREJO,1
ESCONDEM,2
REGATO,1
ABALA,1
ENCRESPE,1
CALMO,1
ENGANCHÁ-LO,1
PESCAR,1
BICHINHO,1
ESTIMAÇÃO,1
PÔR-LHE,1
COLEIRA,1
NEGOCIANTES,5
REPARTI-LO,1
ARPÕES,1
PESCA,4
ASSUSTADOR,2
DESPERTÁ-LO,1
DEVA,2
GRACIOSO,1
ARRANCAR,10
RÉDEA,1
OUSA,5
CERCADA,6
UNIDOS,8
INTERLIGADOS,1
ATIRA,4
LAMPEJOS,1
TIÇÕES,1
ESTALAM,1
FERVENTE,2
CARVÃO,4
SALTAM,2
RESIDE,1
DOBRAS,3
UNIDAS,1
RIJO,1
ATINGE,4
AFUGENTAM,1
FUNDAS,1
FIAPO,1
BRANDIR,3
RIR,9
DENTEADO,1
RASTRO,2
TRILHO,1
DEBULHAR,3
AGITAREM,1
REVOLVE,1
POTE,11
UNGÜENTO,1
CINTILANTE,1
EQUIPARA,1
DESTEMIDA,1
DESDÉM,2
"ORGULHOSOS""",1
PERGUNTASTE,1
ENTENDIA,1
MARAVILHOSAS,6
RESPONDERÁ’,1
MENOSPREZO,3
ARREPENDO,2
"CINZA""",1
"JÓ""",1
PRÓSPERO,3
CONSOLARAM,1
CONFORTARAM,1
TRIBULAÇÕES,17
JEMIMA,1
QUÉZIA,1
QUÉREN-HAPUQUE,1
IMITA,1
MEDITA,2
PROSPERA,8
RESISTIRÃO,2
AMOTINAM,1
TRAMAM,13
CONSPIRAM,6
LANCEMOS,1
PÕE-SE,3
CAÇOA,1
ATERRORIZA,1
GEREI,3
PEDE-ME,1
QUEBRARÁS,1
DESPEDAÇARÁS,1
VASO,14
"BARRO""",2
PRUDENTES,10
BEIJEM,1
IRE,1
ACENDE-SE,2
REBELAM,2
PAUSA,74
DURMO,1
ACORDAR,3
SUSTÉM,8
SALVA-ME,18
QUEBRA,9
ARREBENTA,1
ULTRAJARÃO,1
ILUSÕES,4
BUSCANDO,7
PIEDOSO,4
AQUIETEM-SE,2
CONFIEM,9
ENCHESTE,3
ADORMEÇO,1
GEMER,10
ATENTA,4
OUVES,4
APRESENTO,3
AGUARDO,3
MENTIROSOS,17
TRAIÇOEIROS,4
INCLINAREI,2
CONDUZE-ME,3
APLAINA,1
GARGANTAS,2
ENGANAM,5
SUTILMENTE,1
CONDENA-OS,1
EXPULSA-OS,1
CASTIGUES,2
DISCIPLINES,2
DESFALECENDO,3
CURA-ME,3
ESTREMECE,6
VOLTA-TE,7
LOUVARÁ,4
INUNDO,1
ENCHARCO,2
FRAQUEJAM,5
AFASTEM-SE,10
FRUSTRADOS,5
RECUARÃO,1
DILACEREM,1
PROCEDI,1
PERSIGA-ME,1
PISOTEIE,2
ANIQUILE,1
ERGUE-TE,1
DESPERTA-TE,1
REÚNAM-SE,6
JULGA-ME,1
MANIFESTA,3
APONTA,2
PREPARA,5
SETAS,2
CONCEBE,1
DESILUSÃO,1
APROFUNDA,1
CANTADA,1
FIRMASTE,6
SILENCIAR,1
CONTEMPLO,1
IMPORTES,3
COROASTE,2
MANADAS,4
DAR-TE,2
ALEGRAR-ME,4
EXULTAR,2
DEFRONTAM,1
TROPEÇAM,13
DEFENDESTE,1
ASSENTASTE,1
REPREENDESTE,1
APAGASTE,2
ARRASADO,14
DESARRAIGASTE,1
LEMBRE,4
ADVERSIDADE,15
ABANDONAS,1
CANTE,13
INTERLÚDIO,1
ESQUECEM,5
FRUSTRARÁ,2
PERMITAS,15
TRIUNFE,2
JULGADAS,1
INFUNDE-LHES,1
PERSEGUE,7
TRAMAS,2
GABA,2
GANÂNCIA,12
PROSPERAM,4
AGACHADO,2
TOCAIA,6
"ISTO""",1
PEDIRÁS,1
OBSERVA-OS,1
TOMÁ-LOS,1
ENTREGA-SE,2
REANIMAS,1
ATENDES,1
DEFENDES,1
PÁSSARO,6
ATIRAREM,1
RETOS,13
OBSERVAM,7
EXAMINAM,1
ARDENTES,2
INCANDESCENTE,3
RESSECANTE,1
BAJULADORES,2
SEGUNDAS,1
"""VENCEREMOS",1
DONOS,3
"LEVANTAREI""",2
GUARDARÁS,2
PROTEGERÁS,1
ESQUECERÁS,1
INQUIETAÇÕES,2
TRIUNFARÁ,2
DORMIREI,1
FESTEJARÃO,2
FRACASSO,3
CONFIO,14
"EXISTE""",3
CORROMPERAM-SE,2
BUSQUE,11
CORROMPERAM,2
MALFEITORES,20
APRENDE,1
FRUSTRAM,1
EXULTARÁ,5
REGOZIJARÁ,8
DIFAMAR,2
CALÚNIA,6
EMPRESTA,10
PROTEGE-ME,5
NOTÁVEIS,3
PARTICIPAREI,1
MENCIONARÃO,1
GARANTES,1
BENDIREI,6
ACONSELHA,1
EXULTO,1
ABANDONARÁS,2
SEPULCRO,41
PERMITIRÁS,3
DECOMPOSIÇÃO,6
VEREDA,16
FALSOS,29
EXAMINAS,2
ENCONTRAS,1
DECIDI,10
PECARÁ,1
EVITEI,1
ESCORREGARAM,1
MARAVILHA,3
AMEAÇAM,2
ESCONDE-ME,1
FECHAM,3
INSENSÍVEL,5
DERRUBAR-ME,1
ÁVIDO,4
CONFRONTA-OS,1
ENCHE-LHES,1
RESERVASTE,2
SACIADOS,1
DESPERTAR,7
ROCHEDO,3
ENREDARAM,1
AGITOU-SE,5
ABALARAM,1
DESLIZANDO,1
AFASTANDO-ME,1
REAGES,1
HUMILHAS,2
MANTÉNS,1
SUSTENTA-ME,3
VERGAR,1
DESCES,1
EXALTAR-ME,1
PERSEGUI,3
ALCANCEI,3
MASSACREI-OS,1
PISEI-OS,1
FIZESTE-ME,2
CONHECI,2
SUJEITA-SE,1
SUBMETEM,5
PROCLAMA,3
HERÓI,2
TRAJETO,1
REVIGORA,2
INEXPERIENTES,11
DESEJÁVEIS,1
ABSOLVE-ME,1
DESCONHEÇO,1
INTENCIONAIS,1
TRANSGRESSÃO,20
MEDITAÇÃO,3
CONCEDA-TE,1
SAUDAREMOS,1
ERGUEREMOS,1
CONFIAMOS,6
VACILAM,2
ERGUEMOS,1
EXULTAÇÃO,4
CONCEDESTE,1
REJEITASTE,10
RICAS,2
DURADOURA,3
COBRISTE,6
MANIFESTARES,1
ACABARÁS,1
TRAMEM,2
PORÁS,1
APONTARES,1
SÊ,7
CANTAREMOS,4
LOUVAREMOS,3
RECEBO,2
LIBERTOS,5
DECEPCIONARAM,2
CAÇOAM,2
INSULTOS,13
"""RECORRA",1
NASCI,6
SOCORRA,2
RODEIAM-ME,1
VORAZ,2
ESCANCARAM,3
DERRAMEI,4
DESCONJUNTADOS,1
CERA,4
DERRETEU-SE,1
GRUDA,2
DEIXASTE-ME,2
PERFURARAM,1
ENCARAM,1
RESPONDESTE,5
GLORIFIQUEM-NO,2
MENOSPREZOU,1
REPUDIOU,1
AFLITO,6
PROSTRARÃO,1
BANQUETEARÃO,1
AJOELHAR-SE,1
ESVAI,1
POSTERIDADE,1
REPOUSAR,3
CONDUZ,14
TRANQÜILAS,2
RESTAURA-ME,1
GUIA-ME,3
TEMEREI,6
PROTEGEM,3
PREPARAS,1
HONRAS,3
TRANSBORDAR,2
FUNDOU-A,1
FIRMOU-A,1
LIMPAS,1
RECORRE,2
JURA,6
ABRAM-SE,4
PORTAIS,2
ELEVO,5
TRIUNFEM,2
ESPERAM,22
DECEPCIONADO,4
DECEPCIONADOS,7
AGEM,7
ENSINA-ME,15
CUMPREM,6
MULTIPLICARAM,1
LIBERTA-ME,4
PROTEJAM,3
FAZE-ME,9
VACILAÇÃO,1
SONDA-ME,2
PROVA-ME,2
EXAMINA,4
ASSOCIO,1
HIPÓCRITAS,17
DETESTO,4
AJUNTAMENTO,2
LAVO,3
APROXIMO,1
HINOS,4
EXECUTAM,3
ABERTAMENTE,12
ACAMPE,1
PROCURO,6
ESCONDERÁ,3
TRIUNFAREI,1
ACLAMAÇÕES,1
"""BUSQUE",1
BUSCAREI,4
ESCONDAS,5
DESAMPARES,1
ABANDONES,8
ABANDONEM,9
ACOLHERÁ,1
CAPRICHO,1
RESPIRANDO,1
PERMANECERES,1
RETRIBUI-LHES,2
CONSIDERAM,5
ARRASARÁ,3
REERGUER-SE,1
CONDUZE-OS,1
ATRIBUAM,3
CORTA,3
RETORCE,1
DESPE,1
"""GLÓRIA",3
REERGUESTE,1
DIVERTISSEM,1
CURASTE,1
TIRASTE-ME,1
DEVOLVESTE-ME,1
PERSISTIR,1
IRROMPE,1
SENTI,4
ESTABILIDADE,2
"AUXÍLIO""",1
MUDASTE,1
DANÇA,3
CALE,2
TIRA-ME,3
RESGATA-ME,5
APEGAM,5
EXULTAREI,2
CONHECESTE,1
FALTA-ME,1
ENFRAQUECEM,1
ULTRAJE,1
COCHICHAREM,1
CLAMADO,1
EMUDECIDOS,2
CONCEDES,3
INTRIGAS,6
PROTEGES,2
ACUSADORAS,1
MARAVILHOSO,8
PERDOADAS,3
APAGADOS,3
ATRIBUI,2
HIPOCRISIA,6
DEFINHAVA,1
ESGOTANDO,1
RECONHECI,1
ENCOBRI,1
CULPAS,5
"""CONFESSAREI",1
PERDOASTE,3
PRESERVARÁS,1
CERCARÁS,1
INSTRUIREI,1
ACONSELHAREI,1
BURRO,1
CONTROLADOS,2
RÉDEAS,1
LOUVÁ-LO,2
OFEREÇAM-LHE,2
CANTEM-LHE,1
ACLAMÁ-LO,2
AJUNTA,9
OBSERVA,4
FIRMAM,1
GARANTIR-LHES,1
GLORIARÁ,2
EXALTEMOS,1
TEMORES,2
RADIANTES,2
MOSTRARÃO,3
PROVEM,1
REFUGIA,4
AFASTE-SE,5
PERSEVERANÇA,28
VOLTAM-SE,2
VOLTA-SE,3
CONDENADOS,11
REDIME,1
DEFENDE-ME,3
ACUSAM,5
LUTAM,4
SOCORRER-ME,1
EMPUNHA,1
"SALVAÇÃO""",3
RETROCEDAM,5
SOMBRIA,1
ESCORREGADIA,1
OCULTA,3
SOBREVENHA,1
EXCLAMARÁ,2
LIVRAS,3
"EXPLORAM""",1
MALDOSAS,4
ENFRENTAM-ME,1
QUESTIONAM-ME,1
DOENTES,24
USEI,3
HUMILHEI-ME,1
RECOLHI-ME,1
PRANTEANDO,5
PROSTREI,2
ENLUTADO,1
LAMENTA,5
TROPECEI,1
AGREDIRAM,1
CAÇOANDO,1
ROSNARAM,1
DIVIRTAM,2
OLHARES,3
PACIFICAMENTE,1
TRANQÜILAMENTE,2
ESCANCARADA,1
RIEM,4
AFASTES,1
ACORDA,6
QUERÍAMOS,1
"""ACABAMOS",1
DIVERTEM,3
CUBRAM-SE,2
REGOZIJO,6
DESEJAM,25
PROVADA,1
REPITAM,1
TRAIÇOEIRAS,1
PRESERVAS,3
INCAPAZES,11
ABORREÇA,4
SECARÃO,3
MURCHARÃO,4
CONFIE,10
DELEITE-SE,1
ATENDERÁ,3
AGUARDE,1
MAQUINAM,2
EVITE,8
REJEITE,2
EXISTIRÃO,1
DESFRUTARÃO,2
ROSNAM,3
DESEMBAINHAM,1
ABATEREM,2
DESVANECERÃO,1
DEVOLVEM,1
TROPECE,6
DESAMPARADO,2
MENDIGANDO,3
GENEROSO,5
DESVIE-SE,1
HABITARÃO,10
PROFERE,1
CONDENEM,2
JULGADO,13
FLORESCENDO,2
NATIVA,1
EXISTIA,4
REPREENDAS,1
SAÚDE,10
AFOGAM,1
INSUPORTÁVEL,1
CHEIRAM,1
SUPURAM,1
ENCURVADO,1
ARDENDO,3
SINTO-ME,2
GEME,4
ANSEIOS,2
PALPITA,1
EVITAM,2
ANUNCIAM,5
PLANEJANDO,3
ABRO,2
FIZ-ME,2
"TROPEÇAR""",1
CALUNIAM-ME,1
APRESSA-TE,6
AJUDAR-ME,7
VIGIAREI,3
PECAREI,1
MORDAÇA,1
RESIGNADO,1
CONTIVE,4
ARDIA-ME,1
MEDITAVA,1
AUMENTAVA,1
COMECEI,4
AGITA,3
AMONTOANDO,2
HEI,1
VENCIDO,5
REPREENDES,2
DISCIPLINAS,2
VALORIZA,1
ATOLEIRO,2
FIRMOU-ME,1
HINO,3
CONFIARÃO,3
AFASTAM,2
PREPARASTE,4
PROCLAMÁ-LOS,1
ANUNCIÁ-LOS,1
PEDISTE,2
ABRISTE,2
PROCLAMO,4
FECHO,2
ESCONDO,1
NEGUES,1
AGRADA-TE,1
LIBERTAR-ME,1
CHOCADOS,9
"""GRANDE",3
PREOCUPA-SE,4
PRESERVARÁ,2
SUSTERÁ,5
RESTAURARÁ,9
MALDOSAMENTE,3
VISITAR-ME,2
JUNTAM-SE,2
COCHICHAM,1
IMAGINANDO,2
"LEVANTARÁ""",1
PARTILHAVA,2
LEVANTA-ME,1
TRIUNFA,2
SUSTÉNS,2
PÕES,3
PROCISSÃO,1
FESTEJAVA,1
PERTURBADA,5
MIZAR,1
CACHOEIRAS,1
VAGALHÕES,1
ESQUECESTE,1
PERGUNTANDO-ME,1
TRAIDORES,9
GUIARÃO,2
HABITAS,1
ARRUINASTE,1
DECRETAS,1
PISOTEAMOS,1
GLORIAMOS,8
SAIS,1
FIZESTE-NOS,2
DEVORADOS,6
DISPERSASTE,3
VENDESTE,1
NINHARIA,1
LUCRANDO,1
MENEIAM,3
SOFRO,5
CENSURAM,1
TRAÍDO,8
ESMAGASTE,5
COVIL,4
ENFRENTAMOS,2
MATADOURO,8
DORMES,2
ESQUECES,2
SOCORRE-NOS,1
RESGATA-NOS,1
VIBRANDO,1
RECITO,1
VERSOS,1
ESCRITOR,1
NOTÁVEL,1
DERRAMOU-SE,1
COBRE-TE,1
VITORIOSAMENTE,2
AFIADAS,5
ATINGEM,1
SUBSISTE,4
ESCOLHEU-TE,2
UNGINDO-TE,2
EXALAM,3
ADORNADOS,1
RESSOAM,2
ALEGRAM,12
ENFEITADA,1
PATERNA,1
CATIVADO,1
HONRE-O,1
BUSCARÃO,6
PRINCESA,2
APOSENTOS,10
ENFEITADAS,2
CONDUZIDA,2
CORTEJO,2
CONDUZIDAS,1
PERPETUAREI,1
TEMEREMOS,1
TREMA,3
AFUNDEM,1
ESTRONDEM,1
SACUDIDOS,3
ABALADA,3
ABALAM,1
ESTARRECEDORES,1
"""PAREM",2
BATAM,5
ACLAMEM,5
HARMONIA,4
ARTE,2
SOBERANAMENTE,1
CIDADELAS,5
SOMARAM,1
CONTORCERAM-SE,1
MEDITAMOS,1
PERCORRAM,1
CONTORNANDO-A,1
EXAMINEM,2
EXPOREI,2
GABAM,1
REDIMIR,2
MORADAS,6
TRIUNFARÃO,1
GLORIOSAS,6
MANSÕES,3
REDIMIRÁ,2
ENRIQUECE,2
LUXO,8
PARABENIZE,1
ELOGIAM,4
"PROSPERANDO""",1
JUNTARÁ,2
SUPREMO,2
RESPLANDECE,2
DEVORADOR,6
"""AJUNTEM",2
PROCLAMAM,6
ACUSO,1
CUIDO,2
PRECISARIA,2
BEBO,3
CLAME,7
HONRARÁ,6
REPETINDO,3
ADÚLTEROS,11
FORMULA,1
FRAUDE,6
CALUNIA,1
ACUSAREI,2
OMITIR,2
LAVA-ME,2
PURIFICA-ME,2
PECADOR,19
DESEJAS,1
ENSINAS,9
EXULTARÃO,5
ESTÁVEL,1
EXPULSES,1
TIRES,3
DEVOLVE-ME,1
TRANSGRESSORES,5
ACLAMARÁ,1
ANUNCIARÁ,3
DELEITAS,1
TRARIA,3
AGRADAM,3
CONTRITO,4
DESPREZARÁS,1
AGRADARÁS,1
SINCEROS,2
VANGLORIA,4
ULTRAJAR,1
MALDOSA,1
MENTIROSA,6
AGARRARÁ,2
FLORESCE,3
INJUSTIÇAS,4
APRENDEM,4
CRUÉIS,13
IMPORTAM,4
EXTERMINA-OS,1
VOLUNTÁRIO,1
CONTEMPLARAM,2
IGNORES,2
OUVE-ME,2
PERTURBAM,3
ATORDOADO,1
ACELERADO,1
ASSALTAM,1
VOARIA,1
FUGIRIA,1
APRESSARIA,1
"TEMPESTADE""",1
CONFUNDE,1
BRIGAS,11
RONDAM,1
PERMEIAM,1
IMPERA,2
INSULTASSE,1
LEVANTASSE,2
DEFENDER-ME,1
COLEGA,1
ÍAMOS,1
FESTIVA,1
GUARIDA,1
MACIA,3
MANTEIGA,2
SUAVES,2
PUNHAIS,1
PREOCUPAÇÕES,4
PRESSIONAM,1
PRESSIONAM-ME,1
ARROGANTEMENTE,1
CONFIAREI,1
LOUVO,11
DISTORCEM,2
VIGIAM,2
REGISTRA,1
ODRE,1
ANOTADAS,1
RETROCEDERÃO,2
TROPEÇAREM,2
REFUGIAREI,1
ÁVIDOS,2
ACORDE,3
ACORDEM,4
JULGAM,8
RETAMENTE,3
ERRAM,1
DESVIAM-SE,1
TAPAM,1
SURDA,1
ENCANTADORES,7
ESCORRE,2
EMPUNHAREM,1
LESMA,1
VARRIDOS,1
SINTAM,1
VINGADOS,1
BANHAREM,1
COMENTARÃO,1
PÕE-ME,2
ROSNANDO,2
RONDANDO,2
CAÇOARÁS,1
MATES,1
FAZE-OS,3
VAGUEAREM,1
ABATE-OS,1
PRONUNCIAM,1
CONSOME-OS,2
EXISTAM,1
PERAMBULAM,3
UIVAM,1
DERRAMASTE,2
RESTAURA-NOS,7
SACUDISTE,1
ABRISTE-LHE,1
FENDAS,5
DESMORONAR-SE,1
DESTE-NOS,1
ESTONTEANTE,1
REPARTIREI,2
ATIRO,2
GUIARÁ,8
CONQUISTAREMOS,2
PISOTEARÁ,2
ANSEIO,9
REFUGIAR-ME,1
PROLONGA,2
PROTEGÊ-LO,1
DERRUBÁ-LO,1
DELICIAM,1
ABENÇOAM,2
DEPENDEM,4
MOMENTOS,2
HUMILDE,14
MENTIRA,19
RETRIBUIRÁS,1
BUSCO,5
INTENSAMENTE,6
EXAUSTA,3
CONTEMPLAR-TE,1
AVISTAR,1
EXALTARÃO,1
LEMBRO-ME,8
VIGÍLIAS,3
APEGA-SE,1
JURAM,7
TAPADAS,1
AMEAÇADOR,1
RUIDOSA,1
AFIAM,2
APONTAM,2
ENVENENADAS,1
EMBOSCADOS,1
ATIRAM,2
ANIMAM-SE,1
MALIGNOS,7
COMBINAM,1
OCULTAR,3
ENCOBREM,1
MENEARÃO,1
ZOMBARÃO,8
REFLETINDO,3
CONGRATULEM-SE,1
AGUARDA,6
ESCOLHES,1
ÁTRIOS,7
TRANSBORDAMOS,1
ACALMAS,2
BRAMIDO,8
DESPERTAS,1
CUIDAS,1
REGAS,1
FARTAMENTE,2
ENRIQUECES,1
ENCHARCAS,1
APLAINAS,1
AMOLECES,1
COROAS,11
EMANA,1
VESTEM,4
REVESTEM,1
RASTEJAM,2
ADORA,4
CANTA,3
ALEGRAMOS,1
BENDIGAM,13
RESSOAR,3
PRESERVOU,2
ESCORREGASSEM,1
SUBMETESTE,1
REFINASTE,1
CAVALGASSEM,1
SACRIFICAREI,1
CONTAR-LHES,3
EXALTEI,2
ACALENTASSE,1
OUVIRIA,1
LOUVEM-TE,4
GUIAS,5
DISSIPES,1
EXALTEM,5
DEFENSOR,4
SOLITÁRIOS,4
ERMO,6
GENEROSAS,1
REFRESCASTE,1
SUPRISTE,1
PROCLAMAVAM,2
"""REIS",2
DEBANDADA,2
REPARTE,4
RECOBERTAS,1
"RELUZENTE""",1
MAJESTOSOS,1
ESCARPADOS,2
SUBISTE,1
LEVASTE,2
CATIVO,3
ESTABELECERES,1
SUPORTA,2
CABELUDO,1
PERSISTEM,1
ENCHARQUE,1
TRIUNFAL,1
CONGREGAÇÃO,4
OPERADO,1
FERA,2
MANADA,8
BARRAS,1
LAMACENTAS,1
AFUNDO,1
CORRENTEZAS,3
CANSEI-ME,2
ABRASA,1
PREJUDICAM,2
ROUBEI,1
DECEPCIONEM,1
FRUSTREM,2
SUPORTO,4
COBRE-ME,1
INSULTAM,4
JEJUO,2
PIADA,2
OPORTUNO,1
INFALÍVEL,2
AFUNDAR,3
ARRASTEM,1
ENGULAM,1
APROXIMA-TE,1
PARTIU-ME,1
SUPLIQUEI,1
FEL,4
DERAM-ME,2
TRANSFORME,4
ESCUREÇAM-SE,1
FAZE-LHES,1
FERES,1
COMENTAM,1
CASTIGAS,1
ACRESCENTA-LHES,1
ROL,1
PROTEJA-ME,1
AGRADARÁ,3
APRISIONADO,2
RECONSTRUIRÁ,4
DEPENDO,1
CALUNIAM,2
"ABANDONOU""",1
"""PERSIGAM-NO",1
PRENDAM-NO,2
"LIVRARÁ""",1
-,1
ENSINADO,6
ANUNCIO,5
RESTAURARÁS,1
CONSOLARÁS,2
OPRESSOR,15
PERDURE,2
REGAM,2
FLORESÇAM,3
INCLINEM-SE,2
LAMBAM,1
LITORÂNEAS,6
PEDEM,6
COMPADECE,1
ONDULANDO,1
ENCHA-SE,1
ENCERRAM-SE,1
TROPEÇARAM,5
ESCORREGUEI,1
SAUDÁVEL,1
SERVE,22
COLAR,1
ARROGAM,1
APOSSAM,1
DESPREOCUPADOS,1
FOI-ME,3
TENTEI,1
COMPREENDI,4
ESCORREGADIO,1
LEVANTARES,1
